Word,POS Tag,def,ref,Hawkins
He,PRON,-,-,-
knows,VERB,-,-,-
",",PUNCT,-,-,-
that,SCONJ,-,-,-
everyone,PRON,-,-,-
has,VERB,-,-,-
different,ADJ,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
he,PRON,-,-,-
knows,VERB,-,-,-
",",PUNCT,-,-,-
how,ADV,-,-,-
to,PART,-,-,-
improve,VERB,-,-,-
them,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
love,VERB,-,-,-
working,VERB,-,-,-
for,ADP,-,-,-
him,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
At,ADP,-,-,-
the,DET,-,-,-
moment,NOUN,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
his,PRON,-,-,-
Personal,ADJ,-,-,-
Assistant,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
latest,ADJ,-,-,-
in,ADP,-,-,-
five,NUM,-,-,-
years,NOUN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
will,AUX,-,-,-
be,AUX,-,-,-
a,DET,-,-,-
indef,pred/prop,indef,,
of,ADP,-,-,-
my,PRON,-,-,-
own,ADJ,-,-,-
team,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
And,CCONJ,-,-,-
that,PRON,-,-,-
's,AUX,-,-,-
for,ADP,-,-,-
sure,ADJ,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
want,VERB,-,-,-
to,PART,-,-,-
behave,VERB,-,-,-
just,ADV,-,-,-
like,ADP,-,-,-
him,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
In,ADP,-,-,-
my,PRON,-,-,-
opinion,NOUN,-,-,-
in,ADP,-,-,-
terms,NOUN,-,-,-
of,ADP,-,-,-
indef,nonref,indef,,
one,NUM,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
most,ADV,-,-,-
important,ADJ,-,-,-
def,ref,situational,,
is,AUX,-,-,-
indef,nonref,indef,,
indef,id_pred,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
A,DET,-,-,-
good,ADJ,-,-,-
indef,nonref,indef,,
needs,VERB,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
to,PART,-,-,-
put,VERB,-,-,-
himself,PRON,-,-,-
or,CCONJ,-,-,-
herself,PRON,-,-,-
in,ADP,-,-,-
other,ADJ,-,-,-
people,NOUN,-,-,-
',PUNCT,-,-,-
's,PART,-,-,-
shoes,NOUN,-,-,-
",",PUNCT,-,-,-
a,DET,-,-,-
good,ADJ,-,-,-
indef,nonref,indef,,
needs,VERB,-,-,-
to,PART,-,-,-
understand,VERB,-,-,-
the,DET,-,-,-
def,nonref,explanatory,,
and,CCONJ,-,-,-
emotions,NOUN,-,-,-
of,ADP,-,-,-
his,PRON,-,-,-
or,CCONJ,-,-,-
her,PRON,-,-,-
associates,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Furthermore,ADV,-,-,-
a,DET,-,-,-
leading,VERB,-,-,-
indef,nonref,indef,,
requires,VERB,-,-,-
excellent,ADJ,-,-,-
communication,NOUN,-,-,-
indef,nonref,indef,,
like,ADP,-,-,-
for,ADP,-,-,-
example,NOUN,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
to,PART,-,-,-
motivate,VERB,-,-,-
people,NOUN,-,-,-
",",PUNCT,-,-,-
to,PART,-,-,-
share,VERB,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
to,PART,-,-,-
say,VERB,-,-,-
clearly,ADV,-,-,-
and,CCONJ,-,-,-
precisely,ADV,-,-,-
what,PRON,-,-,-
you,PRON,-,-,-
want,VERB,-,-,-
to,PART,-,-,-
achieve,VERB,-,-,-
and,CCONJ,-,-,-
what,PRON,-,-,-
you,PRON,-,-,-
expect,VERB,-,-,-
from,ADP,-,-,-
your,PRON,-,-,-
staff,NOUN,-,-,-
and,CCONJ,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
other,ADJ,-,-,-
hand,NOUN,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
to,PART,-,-,-
listen,VERB,-,-,-
and,CCONJ,-,-,-
to,PART,-,-,-
be,AUX,-,-,-
really,ADV,-,-,-
interested,ADJ,-,-,-
in,ADP,-,-,-
other,ADJ,-,-,-
people,NOUN,-,-,-
',PUNCT,-,-,-
's,PART,-,-,-
opinion,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Among,ADP,-,-,-
the,DET,-,-,-
most,ADV,-,-,-
important,ADJ,-,-,-
charateristics,NOUN,-,-,-
of,ADP,-,-,-
a,DET,-,-,-
strong,ADJ,-,-,-
indef,nonref,indef,,
is,AUX,-,-,-
indef,id_pred,indef,,
-,PUNCT,-,-,-
this,PRON,-,-,-
is,AUX,-,-,-
the,DET,-,-,-
def,pred/prop,explanatory,,
of,ADP,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
it,PRON,-,-,-
will,AUX,-,-,-
certainly,ADV,-,-,-
pay,VERB,-,-,-
off,ADP,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
long,ADJ,-,-,-
term,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Another,DET,-,-,-
impressive,ADJ,-,-,-
quality,NOUN,-,-,-
of,ADP,-,-,-
indef,nonref,indef,,
is,AUX,-,-,-
a,DET,-,-,-
strong,ADJ,-,-,-
indef,id_pred,indef,,
of,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
to,PART,-,-,-
recognize,VERB,-,-,-
that,SCONJ,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
more,ADV,-,-,-
important,ADJ,-,-,-
indef,nonref,indef,,
than,SCONJ,-,-,-
just,ADV,-,-,-
seeking,VERB,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Dear,ADJ,-,-,-
Shelley,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
I,PRON,-,-,-
found,VERB,-,-,-
the,DET,-,-,-
sand,NOUN,-,-,-
's,PART,-,-,-
paint,NOUN,-,-,-
that,PRON,-,-,-
you,PRON,-,-,-
want,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
is,AUX,-,-,-
designed,VERB,-,-,-
as,ADP,-,-,-
a,DET,-,-,-
C,PROPN,-,-,-
-,PUNCT,-,-,-
Sharp,ADJ,-,-,-
indef,pred/prop,indef,,
",",PUNCT,-,-,-
inside,ADV,-,-,-
has,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
square,ADJ,-,-,-
indef,ref,indef,,
holding,VERB,-,-,-
their,PRON,-,-,-
both,DET,-,-,-
arms,NOUN,-,-,-
up,ADP,-,-,-
towards,ADP,-,-,-
the,DET,-,-,-
sky,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
He,PRON,-,-,-
has,VERB,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
",",PUNCT,-,-,-
narrow,ADJ,-,-,-
and,CCONJ,-,-,-
rectangular,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
he,PRON,-,-,-
is,AUX,-,-,-
wearing,VERB,-,-,-
a,DET,-,-,-
skirt,NOUN,-,-,-
with,ADP,-,-,-
an,DET,-,-,-
oval,NOUN,-,-,-
on,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
colors,NOUN,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
are,AUX,-,-,-
reds,NOUN,-,-,-
",",PUNCT,-,-,-
yellows,NOUN,-,-,-
and,CCONJ,-,-,-
brows,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Shelley,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
loved,VERB,-,-,-
that,DET,-,-,-
sand,NOUN,-,-,-
paint,NOUN,-,-,-
too,ADV,-,-,-
",",PUNCT,-,-,-
its,PRON,-,-,-
so,ADV,-,-,-
beautiful,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
connected,VERB,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
m,AUX,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
now,ADV,-,-,-
and,CCONJ,-,-,-
there,PRON,-,-,-
is,VERB,-,-,-
another,DET,-,-,-
person,NOUN,-,-,-
interested,ADJ,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
paint,NOUN,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
the,DET,-,-,-
def,ref,situational,,
is,AUX,-,-,-
not,PART,-,-,-
the,DET,-,-,-
same,ADJ,-,-,-
you,PRON,-,-,-
saw,VERB,-,-,-
before,ADV,-,-,-
(,PUNCT,-,-,-
the,DET,-,-,-
sales,NOUN,-,-,-
man,NOUN,-,-,-
told,VERB,-,-,-
me,PRON,-,-,-
it,PRON,-,-,-
was,AUX,-,-,-
on,ADP,-,-,-
indef,ref,indef,,
last,ADJ,-,-,-
week,NOUN,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
not,PART,-,-,-
anymore).Please,INTJ,-,-,-
",",PUNCT,-,-,-
answer,VERB,-,-,-
ASAP,ADV,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
ca,AUX,-,-,-
nt,PART,-,-,-
wait,VERB,-,-,-
for,ADP,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
and,CCONJ,-,-,-
the,DET,-,-,-
sales,NOUN,-,-,-
man,NOUN,-,-,-
wants,VERB,-,-,-
to,PART,-,-,-
sell,VERB,-,-,-
to,ADP,-,-,-
the,DET,-,-,-
other,ADJ,-,-,-
guy,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Kind,ADJ,-,-,-
regards,NOUN,-,-,-
",",PUNCT,-,-,-
Johne,PROPN,-,-,-
-,-,-,-,-
,,,,
General,ADJ,-,-,-
employee,NOUN,-,-,-
was,AUX,-,-,-
satisfied,ADJ,-,-,-
within,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
-Most,ADJ,-,-,-
def,ref,anaphoric,,
complained,VERB,-,-,-
that,SCONJ,-,-,-
the,DET,-,-,-
indef,ref,indef,,
had,AUX,-,-,-
not,PART,-,-,-
been,AUX,-,-,-
pay,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
They,PRON,-,-,-
did,AUX,-,-,-
not,PART,-,-,-
get,AUX,-,-,-
paid,VERB,-,-,-
for,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
-Some,DET,-,-,-
employees,NOUN,-,-,-
complained,VERB,-,-,-
that,SCONJ,-,-,-
two,NUM,-,-,-
years,NOUN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
log,NOUN,-,-,-
indef,pred/prop,indef,,
until,SCONJ,-,-,-
they,PRON,-,-,-
have,VERB,-,-,-
all,DET,-,-,-
benefits,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
-The,DET,-,-,-
def,ref,situational,,
of,ADP,-,-,-
employee,NOUN,-,-,-
were,AUX,-,-,-
satisfied,ADJ,-,-,-
with,ADP,-,-,-
working,NOUN,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
They,PRON,-,-,-
had,VERB,-,-,-
a,DET,-,-,-
clear,ADJ,-,-,-
indef,ref,indef,,
of,ADP,-,-,-
their,PRON,-,-,-
aims,NOUN,-,-,-
and,CCONJ,-,-,-
objectives,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
-Most,ADV,-,-,-
complained,VERB,-,-,-
that,SCONJ,-,-,-
they,PRON,-,-,-
did,AUX,-,-,-
not,PART,-,-,-
receive,VERB,-,-,-
indef,nonref,indef,,
about,ADP,-,-,-
their,PRON,-,-,-
performance,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
-Most,ADJ,-,-,-
employee,NOUN,-,-,-
feel,VERB,-,-,-
that,SCONJ,-,-,-
two,NUM,-,-,-
years,NOUN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
time,NOUN,-,-,-
until,SCONJ,-,-,-
they,PRON,-,-,-
have,VERB,-,-,-
their,PRON,-,-,-
full,ADJ,-,-,-
benefits,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
-Most,ADV,-,-,-
complained,VERB,-,-,-
that,PRON,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
difficult,ADJ,-,-,-
to,PART,-,-,-
report,VERB,-,-,-
to,ADP,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
because,SCONJ,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
has,VERB,-,-,-
many,ADJ,-,-,-
levels,NOUN,-,-,-
of,ADP,-,-,-
indef,ref,indef,,
-,-,-,-,-
,,,,
Report,NOUN,-,-,-
to,ADP,-,-,-
the,DET,-,-,-
Director,NOUN,-,-,-
Based,VERB,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
Company,NOUN,-,-,-
employee,NOUN,-,-,-
def,ref,situational,,
there,PRON,-,-,-
are,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
of,ADP,-,-,-
important,ADJ,-,-,-
indef,ref,indef,,
wich,ADV,-,-,-
need,VERB,-,-,-
hilighting,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
A.,PROPN,-,-,-
EMPOYEE,PROPN,-,-,-
BASIC,ADJ,-,-,-
PACKAGE,PROPN,-,-,-
Concerning,VERB,-,-,-
this,DET,-,-,-
aspect,NOUN,-,-,-
",",PUNCT,-,-,-
def,ref,anaphoric,,
are,AUX,-,-,-
dissatisfied,ADJ,-,-,-
with,ADP,-,-,-
the,DET,-,-,-
overtime,NOUN,-,-,-
Company,NOUN,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
solving,VERB,-,-,-
this,DET,-,-,-
issue,NOUN,-,-,-
could,AUX,-,-,-
be,AUX,-,-,-
indef,id_pred,indef,,
of,SCONJ,-,-,-
awarding,VERB,-,-,-
for,ADP,-,-,-
extra,ADJ,-,-,-
indef,nonref,indef,,
by,SCONJ,-,-,-
adding,VERB,-,-,-
more,ADJ,-,-,-
days,NOUN,-,-,-
off,ADP,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
B.,X,-,-,-
EMPOYEE,PROPN,-,-,-
ADVANCED,ADJ,-,-,-
PACKAGE,PROPN,-,-,-
With,ADP,-,-,-
regard,NOUN,-,-,-
to,ADP,-,-,-
this,DET,-,-,-
point,NOUN,-,-,-
",",PUNCT,-,-,-
it,PRON,-,-,-
is,AUX,-,-,-
necessary,ADJ,-,-,-
to,PART,-,-,-
think,VERB,-,-,-
through,ADP,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
of,SCONJ,-,-,-
making,VERB,-,-,-
working,NOUN,-,-,-
def,ref,situational,,
eighteen,NUM,-,-,-
months,NOUN,-,-,-
shorter,ADJ,-,-,-
before,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
C.,ADV,-,-,-
WORKING,VERB,-,-,-
ENVIRONMENT,NOUN,-,-,-
Taking,VERB,-,-,-
into,ADP,-,-,-
account,NOUN,-,-,-
the,DET,-,-,-
unperfect,ADJ,-,-,-
Company,NOUN,-,-,-
appraisal,NOUN,-,-,-
sistem,NOUN,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
complain,VERB,-,-,-
about,SCONJ,-,-,-
not,PART,-,-,-
getting,VERB,-,-,-
enough,ADJ,-,-,-
feedback,NOUN,-,-,-
about,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
might,AUX,-,-,-
be,AUX,-,-,-
sensible,ADJ,-,-,-
to,PART,-,-,-
apply,VERB,-,-,-
an,DET,-,-,-
effective,ADJ,-,-,-
appraisal,NOUN,-,-,-
sistem,NOUN,-,-,-
at,ADP,-,-,-
the,DET,-,-,-
def,nonref,explanatory,,
of,ADP,-,-,-
any,DET,-,-,-
successful,ADJ,-,-,-
working,NOUN,-,-,-
course,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
D.,X,-,-,-
Regarding,VERB,-,-,-
COMPANY,NOUN,-,-,-
def,ref,situational,,
AND,CCONJ,-,-,-
def,ref,situational,,
",",PUNCT,-,-,-
def,ref,anaphoric,,
are,AUX,-,-,-
dissatisfied,ADJ,-,-,-
with,ADP,-,-,-
long,ADJ,-,-,-
-,PUNCT,-,-,-
term,NOUN,-,-,-
waiting,NOUN,-,-,-
for,SCONJ,-,-,-
making,VERB,-,-,-
any,DET,-,-,-
decision,NOUN,-,-,-
by,ADP,-,-,-
the,DET,-,-,-
huge,ADJ,-,-,-
def,ref,situational,,
of,ADP,-,-,-
different,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
To,PART,-,-,-
change,VERB,-,-,-
this,DET,-,-,-
item,NOUN,-,-,-
is,AUX,-,-,-
necessary,ADJ,-,-,-
to,PART,-,-,-
restruct,VERB,-,-,-
the,DET,-,-,-
whole,ADJ,-,-,-
Company,NOUN,-,-,-
Management,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
HR,NOUN,-,-,-
Director,NOUN,-,-,-
Shelly,PROPN,-,-,-
Smith,PROPN,-,-,-
-,-,-,-,-
,,,,
English,PROPN,-,-,-
is,AUX,-,-,-
really,ADV,-,-,-
important,ADJ,-,-,-
for,ADP,-,-,-
my,PRON,-,-,-
career,NOUN,-,-,-
path,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
All,DET,-,-,-
jobs,NOUN,-,-,-
",",PUNCT,-,-,-
which,PRON,-,-,-
are,AUX,-,-,-
interesting,ADJ,-,-,-
for,ADP,-,-,-
me,PRON,-,-,-
",",PUNCT,-,-,-
require,VERB,-,-,-
at,ADP,-,-,-
least,ADJ,-,-,-
good,ADJ,-,-,-
English,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
does,AUX,-,-,-
n't,PART,-,-,-
matter,VERB,-,-,-
",",PUNCT,-,-,-
if,SCONJ,-,-,-
I,PRON,-,-,-
will,AUX,-,-,-
choose,VERB,-,-,-
a,DET,-,-,-
carrer,NOUN,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Without,SCONJ,-,-,-
speaking,VERB,-,-,-
English,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
no,DET,-,-,-
chance,NOUN,-,-,-
of,SCONJ,-,-,-
being,AUX,-,-,-
successful,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
English,PROPN,-,-,-
is,AUX,-,-,-
used,VERB,-,-,-
for,ADP,-,-,-
international,ADJ,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
for,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
for,ADP,-,-,-
nearly,ADV,-,-,-
all,DET,-,-,-
scientific,ADJ,-,-,-
articles,NOUN,-,-,-
and,CCONJ,-,-,-
it,PRON,-,-,-
's,AUX,-,-,-
also,ADV,-,-,-
used,VERB,-,-,-
for,ADP,-,-,-
indef,nonref,indef,,
in,ADP,-,-,-
the,DET,-,-,-
def,nonref,situational,,
",",PUNCT,-,-,-
when,ADV,-,-,-
there,PRON,-,-,-
are,VERB,-,-,-
foreign,ADJ,-,-,-
colleages,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
indef,nonref,indef,,
is,AUX,-,-,-
not,PART,-,-,-
the,DET,-,-,-
only,ADJ,-,-,-
def,pred/prop,situational,,
of,ADP,-,-,-
indef,nonref,indef,,
you,PRON,-,-,-
need,VERB,-,-,-
English,PROPN,-,-,-
for,ADP,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
English,PROPN,-,-,-
is,AUX,-,-,-
also,ADV,-,-,-
important,ADJ,-,-,-
in,ADP,-,-,-
private,ADJ,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
because,SCONJ,-,-,-
it,PRON,-,-,-
's,AUX,-,-,-
universal,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
For,ADP,-,-,-
example,NOUN,-,-,-
when,ADV,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
abroad,ADV,-,-,-
on,ADP,-,-,-
holidays,NOUN,-,-,-
you,PRON,-,-,-
can,AUX,-,-,-
always,ADV,-,-,-
use,VERB,-,-,-
English,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
No,DET,-,-,-
matter,NOUN,-,-,-
where,ADV,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
-,PUNCT,-,-,-
in,ADP,-,-,-
Spain,PROPN,-,-,-
",",PUNCT,-,-,-
in,ADP,-,-,-
Italy,PROPN,-,-,-
",",PUNCT,-,-,-
in,ADP,-,-,-
France,PROPN,-,-,-
or,CCONJ,-,-,-
in,ADP,-,-,-
China,PROPN,-,-,-
-,PUNCT,-,-,-
everywhere,ADV,-,-,-
you,PRON,-,-,-
can,AUX,-,-,-
communicate,VERB,-,-,-
in,ADP,-,-,-
English,PROPN,-,-,-
to,PART,-,-,-
discover,VERB,-,-,-
the,DET,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
FINDINGS,NOUN,-,-,-
of,ADP,-,-,-
THE,DET,-,-,-
SURVEY120,PROPN,-,-,-
employees,NOUN,-,-,-
",",PUNCT,-,-,-
10,NUM,-,-,-
%,SYM,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
total,ADJ,-,-,-
def,ref,situational,,
",",PUNCT,-,-,-
completed,VERB,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
",",PUNCT,-,-,-
from,ADP,-,-,-
down,ADV,-,-,-
to,ADP,-,-,-
top,NOUN,-,-,-
",",PUNCT,-,-,-
both,CCONJ,-,-,-
sex,NOUN,-,-,-
and,CCONJ,-,-,-
different,ADJ,-,-,-
age,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Findings,NOUN,-,-,-
and,CCONJ,-,-,-
recommendations,NOUN,-,-,-
:,PUNCT,-,-,-
A.,X,-,-,-
Employees,NOUN,-,-,-
basic,ADJ,-,-,-
def,ref,anaphoric,,
:,PUNCT,-,-,-
most,ADJ,-,-,-
people,NOUN,-,-,-
are,AUX,-,-,-
happy,ADJ,-,-,-
",",PUNCT,-,-,-
an,DET,-,-,-
indef,ref,indef,,
of,ADP,-,-,-
concern,NOUN,-,-,-
is,AUX,-,-,-
overtime,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Possible,ADJ,-,-,-
solution,NOUN,-,-,-
:,PUNCT,-,-,-
to,PART,-,-,-
change,VERB,-,-,-
a,DET,-,-,-
reward,NOUN,-,-,-
system,NOUN,-,-,-
",",PUNCT,-,-,-
extra,ADJ,-,-,-
payment,NOUN,-,-,-
or,CCONJ,-,-,-
days,NOUN,-,-,-
off?B.,NOUN,-,-,-
Employee,NOUN,-,-,-
advanced,ADJ,-,-,-
def,ref,anaphoric,,
:,PUNCT,-,-,-
Most,ADJ,-,-,-
employees,NOUN,-,-,-
are,AUX,-,-,-
satisfied,VERB,-,-,-
with,ADP,-,-,-
the,DET,-,-,-
existing,VERB,-,-,-
package,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
However,ADV,-,-,-
some,DET,-,-,-
people,NOUN,-,-,-
expressed,VERB,-,-,-
their,PRON,-,-,-
concern,NOUN,-,-,-
that,SCONJ,-,-,-
2,NUM,-,-,-
years,NOUN,-,-,-
is,AUX,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
indef,pred/prop,indef,,
before,SCONJ,-,-,-
you,PRON,-,-,-
become,VERB,-,-,-
allegible,ADJ,-,-,-
to,ADP,-,-,-
the,DET,-,-,-
package,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Decrease,VERB,-,-,-
to,ADP,-,-,-
18,NUM,-,-,-
months?C.Working,NOUN,-,-,-
environement,NOUN,-,-,-
:,PUNCT,-,-,-
mostly,ADV,-,-,-
happy,ADJ,-,-,-
",",PUNCT,-,-,-
lack,NOUN,-,-,-
of,ADP,-,-,-
feedback,NOUN,-,-,-
after,ADP,-,-,-
appraisal,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Should,AUX,-,-,-
we,PRON,-,-,-
put,VERB,-,-,-
in,ADP,-,-,-
place,NOUN,-,-,-
informal,ADJ,-,-,-
weekly,ADJ,-,-,-
indef,nonref,indef,,
?,PUNCT,-,-,-
-,-,-,-,-
D.,X,-,-,-
Company,NOUN,-,-,-
structure,NOUN,-,-,-
:,PUNCT,-,-,-
ines,NOUN,-,-,-
of,SCONJ,-,-,-
reporting,NOUN,-,-,-
are,AUX,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
More,ADJ,-,-,-
autonomy,NOUN,-,-,-
?,PUNCT,-,-,-
-,-,-,-,-
Restructuring,NOUN,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
company,NOUN,-,-,-
?,PUNCT,-,-,-
-,-,-,-,-
,,,,
Section,NOUN,-,-,-
A,NOUN,-,-,-
:,PUNCT,-,-,-
Basic,ADJ,-,-,-
package,NOUN,-,-,-
Most,ADJ,-,-,-
people,NOUN,-,-,-
were,AUX,-,-,-
happy,ADJ,-,-,-
with,ADP,-,-,-
pay,NOUN,-,-,-
def,ref,situational,,
",",PUNCT,-,-,-
vocation,NOUN,-,-,-
days,NOUN,-,-,-
and,CCONJ,-,-,-
sick,ADJ,-,-,-
days,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
some,DET,-,-,-
people,NOUN,-,-,-
unhappy,ADJ,-,-,-
with,ADP,-,-,-
overtime,NOUN,-,-,-
def,ref,explanatory,,
on,ADP,-,-,-
the,DET,-,-,-
compay,NOUN,-,-,-
;,PUNCT,-,-,-
rewards,NOUN,-,-,-
staff,NOUN,-,-,-
days,NOUN,-,-,-
off,ADP,-,-,-
or,CCONJ,-,-,-
overtime,NOUN,-,-,-
pay,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Section,NOUN,-,-,-
B,NOUN,-,-,-
:,PUNCT,-,-,-
Employee,NOUN,-,-,-
advanced,ADJ,-,-,-
package,NOUN,-,-,-
Most,ADJ,-,-,-
employee,NOUN,-,-,-
are,AUX,-,-,-
satisfied,VERB,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
2,NUM,-,-,-
years,NOUN,-,-,-
to,PART,-,-,-
make,VERB,-,-,-
it,PRON,-,-,-
18,NUM,-,-,-
monthes,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
continue,VERB,-,-,-
feedback,NOUN,-,-,-
line,NOUN,-,-,-
of,ADP,-,-,-
reporting,NOUN,-,-,-
is,AUX,-,-,-
too,ADV,-,-,-
long,ADJ,-,-,-
",",PUNCT,-,-,-
